//############################################################
//# -- INTERNATIONAL GAMING CENTER NETWORK
//# -- www.igc-network.com
//# -- (C) 2010-2014 IGC-Network (R)
//# ---------------------------------------------------------
//# -- Modify if you know what you do only!
//# -- File is a part of IGCN Group MuOnline Server files.
//############################################################

// [1] - Monster Level (maximum monster level considered in General Drop based on MonsterLevel/ItemDropLevel is 149)
// [2] - Magic Book (Items: Group: 15 ~ Indexes: 7-14, 16-19, 21, 23-24, 35, 44-48; Group: 12 ~ Index: 11)
// [3] - Jewel of Bless
// [4] - Jewel of Soul
// [5] - Jewel of Life
// [6] - Jewel of Creation
// [7] - Jewel of Chaos
// [8] - Other Items (all other items that are considered by general Drop System with Drop enabled)
// Total - per row must be equal to 1 - representing 10000000/10000000, 1% = 0.0100000

// Monsters above level 149 should have rates configured always to 0

// =====================================================================================================
//	[1] 	[2]			[3]			[4]			[5]			[6]			[7]			[8]			Total
// =====================================================================================================
// -----------------------------------------------------------------------------------------------------
	137		0			0.005442	0.005355	0			0.005411	0.005379	0.978413	//	1
	138		0			0			0			0			0			0			1			//	1
	139		0			0			0			0			0			0			1			//	1
	140		0			0.003484	0.004028	0			0.0037015	0.00394		0.9848465	//	1
	141		0			0.00481		0.0045915	0			0.0045925	0.004792	0.981214	//	1
	142		0			0.00532		0.0052485	0			0.0050495	0.005231	0.979151	//	1
	143		0			0.005092	0.005458	0			0.0055725	0.0053125	0.978565	//	1
	144		0			0			0			0			0			0			1			//	1
	145		0			0.004989	0.0050415	0			0.005172	0.005022	0.9797755	//	1
	146		0			0			0			0			0			0			1			//	1
	147		0			0.003859	0.0038935	0			0.003953	0.003973	0.9843215	//	1
	148		0			0.005611	0.00542		0			0.005631	0.0055125	0.9778255	//	1
	149		0			0.017689	0.0175025	0			0.0178955	0.017589	0.929324	//	1
	150		0			0			0			0			0			0			1			//	1
	151		0			0			0			0			0			0			1			//	1
	152		0			0			0			0			0			0			1			//	1
	153		0			0			0			0			0			0			1			//	1
	154		0			0			0			0			0			0			1			//	1
	155		0			0			0			0			0			0			1			//	1
	156		0			0			0			0			0			0			1			//	1
	157		0			0			0			0			0			0			1			//	1
	158		0			0			0			0			0			0			1			//	1
	159		0			0			0			0			0			0			1			//	1
	160		0			0			0			0			0			0			1			//	1
	161		0			0			0			0			0			0			1			//	1
	162		0			0			0			0			0			0			1			//	1
	163		0			0			0			0			0			0			1			//	1
	164		0			0			0			0			0			0			1			//	1
	165		0			0			0			0			0			0			1			//	1
	166		0			0			0			0			0			0			1			//	1
	167		0			0			0			0			0			0			1			//	1
	168		0			0			0			0			0			0			1			//	1
	169		0			0			0			0			0			0			1			//	1
	170		0			0			0			0			0			0			1			//	1
	171		0			0			0			0			0			0			1			//	1
	172		0			0			0			0			0			0			1			//	1
	173		0			0			0			0			0			0			1			//	1
	174		0			0			0			0			0			0			1			//	1
	175		0			0			0			0			0			0			1			//	1
end
